year,annual-hydric-deficit
1987,179
1988,-13
1989,-8
1990,299
1991,109
1992,-141
1993,92
1994,182
1995,-4
1996,24
1997,52
1998,266
1999,102
2000,154
2001,250
2002,26
2003,91
2004,295
2005,15
2006,-132
2007,60
2008,393
2009,224
2010,188
2011,25
2012,318
2013,-17
2014,136
2015,57
2016,279
