year,annual-average-temperature
1987,7.3
1988,8.9
1989,9.1
1990,9.3
1991,8.2
1992,9.0
1993,8.3
1994,9.7
1995,8.5
1996,6.9
1997,8.5
1998,8.7
1999,9.0
2000,9.6
2001,8.7
2002,9.2
2003,9.2
2004,8.6
2005,8.6
2006,9.2
2007,9.5
2008,9.3
2009,8.8
2010,7.6
2011,9.3
2012,8.9
2013,8.5
2014,10.1
2015,9.9
2016,9.3

min,6
max,14
steps,9
decimal
