year,annual-estival-days
1987,24
1988,29
1989,38
1990,37
1991,28
1992,42
1993,26
1994,44
1995,46
1996,27
1997,42
1998,34
1999,42
2000,40
2001,32
2002,33
2003,74
2004,34
2005,45
2006,46
2007,35
2008,38
2009,37
2010,33
2011,38
2012,46
2013,38
2014,36
2015,53
2016,48

min,16
max,130
steps,9
decimal
