year,annual-average-temperature
1987,10.7
1988,11.6
1989,12.6
1990,12.5
1991,11.0
1992,11.4
1993,11.3
1994,12.2
1995,12.3
1996,11.2
1997,12.4
1998,11.8
1999,12.3
2000,11.8
2001,12.1
2002,12.4
2003,12.7
2004,12.1
2005,12.4
2006,12.6
2007,12.5
2008,12.0
2009,12.1
2010,11.3
2011,12.8
2012,12.0
2013,11.8
2014,12.5
2015,12.6
2016,12.4

min,8
max,14
steps,7
decimal
