year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,-58,5,0,-176,85,0,102
1988,0,0,-103,6,0,-197,82,1,158
1989,0,0,-58,6,0,-113,82,1,102
1990,5,0,-41,6,0,-141,84,0,141
1991,1,0,-145,9,0,-302,84,1,105
1992,3,0,-89,5,0,-230,82,4,55
1993,0,0,-136,6,0,-320,84,2,183
1994,8,0,-119,6,0,-311,84,1,136
1995,0,0,-40,3,0,-110,76,0,160
1996,0,0,-73,4,0,-228,85,0,108
1997,0,0,-136,4,0,-293,80,0,137
1998,8,0,-97,4,0,-175,80,0,182
1999,4,0,-132,6,0,-357,85,0,163
2000,0,0,-110,3,0,-220,85,0,142
2001,0,0,-86,5,0,-138,81,1,119
2002,0,0,-46,2,0,-153,87,2,122
2003,0,0,-7,2,0,-121,85,1,77
2004,0,0,-60,4,0,-212,82,0,123
2005,0,0,-65,4,0,-67,82,4,103
2006,4,0,-103,6,0,-223,74,3,99
2007,0,0,-71,5,0,-193,85,1,80
2008,0,0,97,6,0,-39,89,0,97
2009,0,0,-90,6,0,-204,82,0,137
2010,0,0,-69,7,0,-206,86,3,63
2011,0,0,-112,6,0,-182,88,1,104
2012,2,0,-43,5,0,-146,86,2,266
2013,1,0,-105,8,0,-204,73,2,103
2014,4,0,-76,9,0,-227,87,1,62
2015,0,0,-84,6,0,-210,87,0,162
2016,0,0,-80,3,0,-177,82,2,104
2016
2017,1,0,-115,7,0,-274,69,0,111
2018,3,0,-126,6,0,-261,65,0,38
2019,0,0,-87,5,0,-145,81,0,209
2020,5,0,-172,7,0,-342,71,0,47
2021,3,0,-155,8,0,-341,72,0,93
2022,0,0,-107,7,0,-248,77,0,175
2023,5,0,-182,8,0,-433,83,0,71
2024,2,0,-220,5,0,-460,73,3,90
2025,1,0,-90,8,0,-255,75,2,124
2026,0,0,-247,7,0,-397,62,0,87
2027,0,0,-123,4,0,-272,73,0,126
2028,4,0,-76,4,0,-146,78,2,145
2029,7,0,-148,3,0,-310,67,0,90
2030,1,0,-99,5,0,-237,78,0,123
2031,4,0,-144,8,0,-223,65,0,158
2032,1,0,-107,8,0,-311,81,2,36
2033,5,0,-195,10,0,-349,66,0,116
2034,5,0,-62,6,0,-238,75,4,113
2035,2,0,-72,4,0,-224,72,0,124
2036,3,0,-115,7,0,-278,86,0,87
2037,7,0,-65,8,0,-260,68,0,79
2038,3,0,-111,5,0,-217,72,0,163
2039,0,0,-104,8,0,-251,76,3,63
2040,1,0,-24,4,0,-117,74,0,142
2041,3,0,-117,7,0,-258,73,1,148
2042,1,0,-70,5,0,-195,78,0,122
2043,4,0,-119,4,0,-151,66,0,188
2044,1,0,-148,7,0,-252,69,1,85
2045,2,0,-126,5,0,-222,76,0,148
2046,0,0,-182,3,0,-253,71,0,110

min,,,,0
max,,,,14
steps,,,,8
decimal
