year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1102,489,405,-157,319,11.7,4262,2,16.3,6
1988,953,500,245,-178,136,11.5,4212,0,16.5,2
1989,1184,524,455,-142,255,12.3,4479,3,17.1,1
1990,1079,511,360,-160,239,11.8,4327,9,17.9,10
1991,887,613,-16,-357,161,12.2,4470,3,17.9,2
1992,865,497,140,-229,159,11.8,4297,3,17.6,4
1993,1076,669,78,-310,172,11.7,4255,3,16.1,6
1994,1136,660,153,-307,183,11.8,4318,11,17.8,2
1995,1170,495,465,-104,206,11.7,4266,0,16.8,2
1996,977,617,35,-281,129,11.7,4266,0,17.0,1
1997,944,637,-35,-325,155,12.2,4451,0,16.6,0
1998,897,506,177,-144,146,12.6,4598,12,18.7,2
1999,930,717,-197,-366,83,12.3,4498,5,17.9,3
2000,979,597,94,-196,57,11.4,4164,2,16.5,0
2001,963,485,268,-115,184,11.3,4140,0,16.7,10
2002,1035,509,321,-157,238,11.4,4184,0,16.8,5
2003,1137,489,435,-126,304,11.9,4333,1,17.1,2
2004,1012,515,264,-161,177,11.9,4346,0,17.0,0
2005,970,472,280,-85,87,11.9,4330,0,16.2,5
2006,1202,507,479,-170,268,11.7,4289,17,17.4,5
2007,1050,489,347,-242,247,11.4,4145,2,16.3,2
2008,1011,485,309,-26,214,11.7,4264,3,16.9,6
2009,1006,506,284,-217,241,11.5,4192,2,16.6,1
2010,851,498,139,-285,194,11.4,4159,0,16.9,7
2011,912,499,205,-214,241,12.1,4410,2,16.9,1
2012,1029,489,319,0,172,11.3,4126,4,16.9,10
2013,937,506,214,-239,173,11.8,4300,4,16.7,3
2014,921,510,187,-294,252,11.8,4302,5,17.5,5
2015,911,493,192,-167,139,11.9,4327,2,16.6,2
2016,858,498,147,-217,162,12.1,4404,5,17.5,7
2016
2017,1124,529,378,-278,365,12.8,4655,8,18.7,1
2018,925,540,153,-288,154,13.1,4788,3,17.8,0
2019,1226,505,502,-93,449,12.4,4525,6,17.2,1
2020,993,547,222,-365,311,13.2,4818,9,18.9,0
2021,803,650,-140,-378,151,13.1,4800,20,18.9,0
2022,968,529,199,-159,172,12.8,4688,3,18.1,2
2023,940,755,-200,-523,129,12.9,4701,13,19.1,4
2024,1007,714,-32,-458,149,12.7,4661,10,18.4,4
2025,1008,502,283,-181,210,13.1,4797,1,18.1,2
2026,853,688,-152,-455,132,13.2,4828,12,18.7,1
2027,1220,624,256,-270,160,12.9,4705,4,17.5,1
2028,1042,509,308,-137,210,12.3,4492,8,18.0,3
2029,1249,744,140,-399,273,12.9,4705,8,18.2,2
2030,1093,601,182,-198,222,12.5,4550,4,17.7,0
2031,1036,507,316,-191,285,13.6,4948,13,19.0,1
2032,763,532,10,-364,136,12.3,4484,7,17.5,4
2033,919,547,137,-311,282,13.4,4903,14,19.2,1
2034,935,528,162,-199,107,12.6,4584,14,18.1,4
2035,943,522,206,-196,226,12.3,4487,3,18.1,2
2036,849,517,105,-281,234,12.7,4658,9,18.1,0
2037,1019,550,251,-259,341,13.1,4796,25,18.2,0
2038,1219,523,469,-166,421,13.0,4762,6,17.8,2
2039,1007,526,264,-315,271,12.5,4570,0,17.4,3
2040,1141,524,389,-74,178,13.1,4790,4,18.3,0
2041,986,531,233,-234,278,13.1,4786,8,18.8,2
2042,1069,516,346,-168,335,12.4,4515,6,18.0,0
2043,1014,511,282,-82,242,12.6,4601,5,17.9,0
2044,1027,530,267,-291,232,13.1,4792,8,18.6,1
2045,1009,523,266,-225,257,12.9,4722,9,18.7,0
2046,1054,521,316,-211,351,12.4,4528,1,17.6,3
