year,annual-frozen-days
1987,128
1988,131
1989,60
1990,57
1991,89
1992,82
1993,88
1994,99
1995,78
1996,132
1997,77
1998,94
1999,92
2000,51
2001,103
2002,92
2003,99
2004,107
2005,110
2006,96
2007,59
2008,46
2009,79
2010,118
2011,71
2012,85
2013,90
2014,61
2015,47
2016,65
