year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,2,0,-150,4,0,-190,50,48,55
1988,5,4,-141,4,0,-270,43,54,42
1989,4,0,-197,3,0,-253,52,34,55
1990,2,0,-135,4,0,-81,44,52,164
1991,17,0,-124,4,0,-304,49,62,67
1992,0,0,-70,3,0,-107,51,40,49
1993,9,0,-134,3,0,-133,45,50,88
1994,5,0,-99,1,0,-172,58,50,116
1995,1,0,-54,1,0,-81,54,45,81
1996,5,0,-143,4,0,-294,43,40,35
1997,5,0,-178,0,0,-289,42,50,92
1998,0,0,-107,3,0,-175,56,55,36
1999,6,0,-201,2,0,-289,41,44,106
2000,9,0,-154,6,0,-308,39,47,39
2001,1,0,-64,6,0,-117,47,27,83
2002,11,0,-120,1,0,-92,47,42,88
2003,1,0,-78,5,0,-127,48,27,77
2004,3,0,-45,3,0,-149,42,45,87
2005,8,0,-111,2,0,-82,49,50,65
2006,6,0,-172,4,0,-184,46,45,104
2007,11,0,-123,3,0,-189,41,43,68
2008,3,0,-105,3,0,-180,45,61,82
2009,1,0,-74,4,0,-177,58,33,43
2010,7,0,-182,3,0,-232,44,51,108
2011,4,0,-75,5,0,-213,52,48,13
2012,11,1,-157,2,0,-179,41,37,65
2013,1,0,-164,6,0,-254,39,54,22
2014,7,0,-158,3,0,-182,29,41,104
2015,4,0,-59,3,0,-176,45,49,28
2016,7,0,-153,4,0,-234,39,33,67
2016
2017,3,0,-152,5,0,-247,44,30,68
2018,5,1,-119,0,0,-66,34,40,158
2019,3,0,-158,2,0,-196,41,36,83
2020,11,0,-114,1,0,-198,33,36,70
2021,9,0,-225,6,0,-353,38,47,41
2022,6,0,-174,3,0,-161,33,42,79
2023,9,0,-255,6,0,-397,38,37,38
2024,1,0,-184,7,0,-328,56,38,23
2025,7,0,-156,4,0,-210,30,31,88
2026,8,0,-184,4,0,-345,33,40,62
2027,8,0,-191,5,0,-307,47,45,62
2028,0,0,-124,3,0,-57,54,41,109
2029,5,0,-201,3,0,-354,42,36,50
2030,2,0,-144,2,0,-259,46,29,76
2031,3,0,-34,1,0,-95,48,42,94
2032,3,0,-97,5,0,-174,39,37,40
2033,4,0,-89,4,0,-45,41,34,114
2034,14,0,-125,3,0,-238,40,40,56
2035,3,0,-42,3,0,-65,48,40,70
2036,9,0,-129,0,0,-135,41,33,112
2037,12,0,-66,1,0,-53,27,43,160
2038,8,0,-113,5,0,-141,36,26,48
2039,2,0,-73,3,0,-202,44,33,43
2040,11,0,-179,2,0,-123,30,39,123
2041,3,0,-132,4,0,-107,47,39,118
2042,14,0,-147,5,0,-225,41,22,34
2043,14,0,-162,2,0,-239,28,40,80
2044,15,3,-182,5,1,-222,30,37,58
2045,0,0,-164,5,0,-262,47,31,38
2046,2,0,-105,5,0,-217,41,42,59
