year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1618,9,-364,1
1988,1857,11,-374,0
1989,1535,9,-270,4
1990,1903,11,-445,2
1991,1394,11,-211,14
1992,1803,7,-368,1
1993,1943,10,-424,0
1994,1913,10,-401,3
1995,1833,10,-234,7
1996,1871,10,-476,2
1997,1935,11,-322,0
1998,1717,10,-278,2
1999,1781,10,-440,2
2000,1621,12,-257,0
2001,1780,9,-79,0
2002,1848,12,-343,2
2003,1715,10,-300,5
2004,2093,13,-345,0
2005,1949,12,-484,1
2006,1489,11,-271,13
2007,1627,10,-313,4
2008,1925,9,-372,0
2009,1813,10,-426,5
2010,1755,10,-323,1
2011,1734,11,-408,2
2012,1806,11,-368,8
2013,1654,9,-259,10
2014,1829,11,-279,0
2015,1602,9,-302,7
2016,1686,9,-113,1
2016
2017,2077,13,-275,7
2018,2080,11,-474,0
2019,2021,12,-408,0
2020,1865,10,-425,0
2021,1679,9,-334,1
2022,2072,10,-280,0
2023,2000,12,-447,2
2024,1961,12,-252,5
2025,1679,14,-169,10
2026,1929,9,-462,8
2027,1927,13,-411,0
2028,1949,10,-417,1
2029,1830,10,-192,0
2030,1886,12,-492,0
2031,1669,11,-238,1
2032,2055,11,-404,0
2033,2011,12,-302,0
2034,1793,11,-341,2
2035,1903,11,-329,1
2036,1987,11,-405,4
2037,1691,10,-331,3
2038,1974,12,-427,5
2039,1881,11,-352,7
2040,1990,9,-352,7
2041,1909,12,-282,4
2042,1893,10,-391,0
2043,2085,11,-446,1
2044,2073,12,-298,0
2045,1852,10,-281,0
2046,1907,12,-350,3

min,1000,6
max,2500,16
steps,7,11
decimal



