year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,565,667,-301,-364,79,9.4,3645,58,17.3,97
1988,561,696,-318,-374,73,9.5,3693,66,19.3,110
1989,599,642,-262,-270,33,9.9,3727,46,18.1,87
1990,485,697,-401,-445,6,10.2,3854,69,18.6,102
1991,704,686,-206,-211,57,8.5,3363,45,17.3,114
1992,518,686,-366,-368,-11,10.0,3781,62,17.5,88
1993,558,802,-478,-424,26,10.0,3844,77,18.3,104
1994,849,799,-204,-401,217,10.6,4121,83,19.9,86
1995,676,686,-213,-234,30,11.0,4098,66,17.9,65
1996,502,765,-484,-476,-25,9.4,3674,56,18.1,121
1997,743,768,-269,-322,34,9.9,3915,69,19.1,111
1998,639,662,-213,-278,46,10.0,3852,55,18.2,81
1999,590,742,-378,-440,51,9.1,3580,68,18.5,116
2000,756,711,-194,-257,78,10.0,3718,40,17.3,88
2001,815,676,-39,-79,33,9.3,3716,55,17.4,109
2002,570,694,-339,-343,8,10.6,4090,74,18.9,98
2003,628,662,-213,-300,61,9.4,3644,60,18.2,97
2004,706,723,-232,-345,123,12.2,4558,81,19.2,60
2005,407,697,-484,-484,68,10.9,4108,85,19.6,82
2006,779,636,-53,-271,175,9.2,3546,39,17.4,111
2007,532,640,-325,-313,-3,10.3,3846,50,18.1,97
2008,628,710,-267,-372,99,9.6,3750,69,18.0,116
2009,500,701,-399,-426,24,9.8,3966,66,17.9,93
2010,554,685,-355,-323,-6,10.4,3967,72,18.6,84
2011,510,665,-349,-408,6,9.6,3749,54,19.2,103
2012,582,679,-275,-368,34,9.2,3700,70,19.9,113
2013,646,659,-219,-259,20,9.9,3780,59,17.9,107
2014,688,678,-196,-279,76,10.2,3851,70,18.8,89
2015,576,636,-265,-302,77,9.6,3669,53,17.4,97
2016,823,643,-17,-113,44,9.6,3774,58,18.1,93
2016
2017,632,714,-296,-275,-11,12.3,4511,86,20.5,64
2018,514,730,-420,-474,61,11.3,4234,85,20.0,76
2019,644,707,-255,-409,139,11.0,4174,71,19.4,85
2020,660,676,-237,-425,159,11.1,4174,70,19.0,82
2021,694,717,-272,-334,52,10.5,3933,53,17.9,81
2022,708,712,-217,-280,53,11.6,4357,84,19.5,71
2023,679,791,-412,-447,60,12.4,4542,86,20.0,53
2024,831,774,-178,-252,82,11.1,4186,83,20.3,95
2025,691,607,-118,-169,79,10.6,3967,59,19.1,93
2026,583,804,-477,-462,-2,11.9,4352,80,18.2,58
2027,685,736,-299,-411,129,11.7,4306,70,20.2,60
2028,673,703,-221,-417,111,10.5,3969,65,19.5,92
2029,853,734,-190,-192,58,12.1,4467,58,18.9,54
2030,627,762,-393,-492,99,10.5,3957,59,18.3,96
2031,736,650,-130,-238,75,10.2,3850,55,18.7,104
2032,552,703,-347,-404,67,10.2,3952,88,19.5,109
2033,710,702,-195,-302,-26,11.3,4224,82,19.4,83
2034,642,662,-226,-341,84,9.8,3740,73,19.8,110
2035,634,694,-250,-329,44,10.7,3987,69,19.3,79
2036,632,715,-278,-405,148,10.8,4037,78,18.9,106
2037,619,675,-281,-331,-9,10.8,4019,61,18.3,76
2038,578,705,-326,-427,95,10.9,4079,87,20.6,91
2039,734,668,-130,-352,127,11.2,4140,83,20.5,74
2040,715,716,-200,-352,117,10.9,4107,74,19.0,89
2041,697,694,-205,-282,39,11.6,4233,72,19.1,58
2042,614,705,-312,-391,112,11.4,4256,61,19.4,73
2043,621,736,-315,-446,129,11.3,4305,84,21.0,78
2044,698,711,-229,-298,73,11.8,4392,81,20.2,66
2045,768,678,-104,-281,115,10.5,3983,71,19.7,86
2046,595,701,-332,-350,60,11.3,4250,70,18.8,78

min,500,500,,,,8,3000,,15
max,1000,900,,,,14,5000,,23
steps,11,9,,,,7,11,,5
decimal

min
max
