year,annual-average-temperature
1987,9.1
1988,10.2
1989,10.6
1990,10.3
1991,9.4
1992,10.7
1993,10.5
1994,11.5
1995,10.3
1996,9.3
1997,10.4
1998,10.5
1999,10.6
2000,11.8
2001,11.0
2002,11.7
2003,11.0
2004,10.3
2005,9.9
2006,10.5
2007,11.7
2008,11.6
2009,11.2
2010,10.4
2011,11.2
2012,11.5
2013,11.2
2014,12.3
2015,11.8
2016,11.6

min,8
max,14
steps,7
decimal



