year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,20,0,-120,2,6,-313,61,19,87
1988,14,2,-69,5,8,-315,39,5,85
1989,21,3,-48,3,6,-225,51,15,120
1990,23,0,-33,8,17,-277,45,5,114
1991,13,1,-83,5,0,-290,54,12,63
1992,19,1,-84,4,4,-307,48,7,29
1993,19,1,-120,5,2,-303,46,7,136
1994,25,4,-157,7,7,-333,42,8,121
1995,19,1,-121,5,2,-280,54,12,107
1996,26,0,-126,4,8,-362,35,9,143
1997,25,0,-128,8,4,-387,40,16,64
1998,22,1,-102,6,3,-222,52,11,113
1999,18,4,-106,2,3,-292,51,7,59
2000,33,0,-192,6,4,-395,37,13,87
2001,24,0,-109,6,6,-275,43,19,83
2002,17,0,-78,5,0,-271,58,7,45
2003,25,4,-140,6,1,-332,44,18,65
2004,12,0,-42,6,7,-299,51,6,80
2005,24,4,-18,5,3,-214,38,11,126
2006,19,0,-167,7,5,-367,41,12,74
2007,13,2,-112,3,0,-266,46,4,108
2008,26,1,-133,4,7,-334,48,7,31
2009,12,2,-91,5,5,-239,65,10,95
2010,17,4,-83,5,10,-186,52,15,152
2011,27,4,-23,7,10,-232,50,4,107
2012,19,2,-106,6,11,-318,53,2,97
2013,19,4,-100,4,0,-171,41,24,113
2014,18,0,-51,7,5,-284,47,11,57
2015,13,1,-43,5,7,-232,64,7,93
2016,6,1,-55,3,1,-125,56,7,63
2016
2017,36,0,-105,10,13,-344,45,11,75
2018,29,2,-168,9,3,-358,53,5,94
2019,51,3,-147,6,6,-366,15,6,37
2020,25,1,-112,5,13,-290,34,1,152
2021,38,2,-223,8,16,-485,38,6,78
2022,34,1,-168,7,24,-430,40,5,54
2023,31,3,-169,7,15,-388,52,1,105
2024,35,0,-186,7,18,-413,41,4,75
2025,30,2,-131,6,17,-379,42,17,42
2026,48,1,-205,7,20,-487,39,6,70
2027,50,1,-167,7,17,-390,19,10,55
2028,49,1,-161,6,6,-356,35,0,142
2029,23,2,-156,6,7,-413,25,5,63
2030,24,0,-106,5,17,-343,49,9,121
2031,28,0,-160,7,3,-363,43,17,100
2032,40,1,-196,7,23,-349,35,6,187
2033,45,0,-158,7,11,-250,36,15,222
2034,34,0,-180,7,13,-389,35,13,66
2035,37,0,-199,5,16,-458,34,7,52
2036,44,0,-213,10,11,-420,28,8,96
2037,32,0,-152,3,26,-317,32,8,123
2038,31,0,-106,7,17,-336,47,14,105
2039,38,2,-126,7,15,-382,28,5,69
2040,37,0,-166,8,13,-399,40,9,122
2041,29,1,-135,8,8,-414,43,10,64
2042,32,2,-128,5,5,-327,45,4,129
2043,32,3,-188,6,16,-457,39,5,115
2044,47,0,-174,5,17,-409,31,9,88
2045,37,0,-95,7,10,-325,39,3,46
2046,45,1,-195,6,19,-419,25,14,106

min,,0
max,,6
steps,,7
decimal
