year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,765,641,-125,-342,40,11.9,4349,46,18.6,38
1988,848,696,-86,-337,76,12.7,4633,63,19.4,26
1989,825,666,-99,-250,116,12.7,4632,66,20.1,37
1990,836,727,-122,-368,145,12.7,4672,67,20.8,33
1991,728,750,-318,-387,1,12.1,4431,51,18.9,33
1992,594,688,-356,-427,71,12.6,4598,65,19.4,37
1993,795,760,-307,-372,17,12.8,4662,45,17.8,28
1994,685,791,-407,-443,23,12.2,4467,67,19.8,36
1995,781,646,-108,-351,162,12.0,4373,56,18.3,33
1996,866,803,-263,-396,76,12.9,4723,57,18.8,23
1997,587,766,-485,-503,-37,12.3,4494,60,19.2,35
1998,906,652,13,-280,171,12.2,4462,62,19.2,49
1999,802,756,-274,-435,150,12.3,4479,48,18.6,39
2000,764,806,-341,-539,150,12.7,4661,80,19.1,25
2001,879,683,-43,-368,108,12.5,4565,71,20.1,38
2002,883,647,7,-355,152,12.3,4528,49,18.6,21
2003,756,681,-175,-408,111,12.2,4458,53,18.3,40
2004,974,684,38,-354,219,12.7,4622,54,19.6,26
2005,879,688,-59,-287,107,13.0,4736,75,20.1,31
2006,735,688,-207,-410,112,12.7,4668,70,19.1,33
2007,714,666,-197,-290,30,12.1,4434,43,18.6,36
2008,726,684,-196,-443,124,12.5,4564,61,18.9,32
2009,804,673,-113,-306,119,12.1,4430,47,19.2,27
2010,863,695,-79,-255,76,11.9,4416,61,19.7,62
2011,934,679,18,-299,160,12.6,4617,60,19.4,34
2012,816,704,-130,-332,66,12.5,4586,71,20.4,33
2013,919,661,32,-228,118,11.6,4257,51,18.4,50
2014,666,665,-242,-375,114,12.3,4508,54,19.2,34
2015,730,664,-166,-309,88,12.2,4474,50,19.4,31
2016,870,635,-23,-234,112,12.2,4443,40,17.8,26
2016
2017,791,729,-182,-496,110,13.7,4986,106,21.6,28
2018,685,694,-263,-415,20,13.5,4923,90,20.0,18
2019,837,749,-172,-485,244,14.3,5218,105,20.0,27
2020,908,714,-58,-355,148,14.0,5134,88,21.2,14
2021,722,826,-422,-582,101,13.5,4913,99,21.0,22
2022,657,768,-365,-564,151,13.9,5070,88,21.1,21
2023,759,824,-390,-515,128,13.8,5040,91,21.5,19
2024,735,795,-389,-516,57,13.9,5104,95,20.6,23
2025,636,706,-309,-502,-24,12.8,4705,87,21.7,41
2026,644,830,-500,-558,-23,13.8,5051,96,21.0,25
2027,783,842,-351,-526,70,14.0,5126,113,21.8,30
2028,724,711,-228,-421,137,13.9,5097,105,21.1,23
2029,746,833,-418,-546,75,13.5,4915,80,20.4,19
2030,820,772,-274,-402,39,13.4,4909,81,21.1,27
2031,611,677,-329,-397,80,13.4,4887,79,20.0,37
2032,664,723,-324,-420,50,14.0,5117,89,21.5,24
2033,876,722,-84,-289,45,13.4,4907,99,21.2,27
2034,808,738,-196,-511,221,13.9,5097,89,20.2,25
2035,617,735,-345,-518,61,13.2,4830,84,20.3,27
2036,600,725,-372,-565,128,13.3,4854,83,19.8,28
2037,734,749,-280,-409,30,14.2,5170,111,22.8,26
2038,665,714,-301,-398,98,13.4,4883,93,22.0,31
2039,732,763,-291,-463,110,13.5,4952,104,21.9,38
2040,740,722,-229,-417,41,13.8,5039,97,21.1,16
2041,706,725,-281,-484,116,13.0,4748,93,20.3,27
2042,729,685,-207,-353,104,13.0,4762,75,20.2,28
2043,668,734,-296,-502,172,13.0,4744,82,20.8,28
2044,616,748,-387,-469,57,14.1,5158,107,21.5,21
2045,793,706,-165,-420,164,13.6,4953,94,20.6,21
2046,708,766,-307,-458,87,13.6,4979,100,21.1,26

min,500,500,,,,10,4000,30,17
max,1000,1000,,,,16,6000,120,23
steps,11,11,,,,7,11,10,7
decimal



