year,annual-average-temperature
1987,11.9
1988,12.5
1989,13.3
1990,13.2
1991,12.1
1992,12.6
1993,12.0
1994,13.2
1995,12.9
1996,12.1
1997,13.3
1998,12.5
1999,12.8
2000,13.0
2001,12.6
2002,13.0
2003,13.5
2004,12.4
2005,12.5
2006,13.2
2007,12.7
2008,12.3
2009,12.9
2010,11.8
2011,13.6
2012,12.1
2013,12.7
2014,14.0
2015,13.9
2016,13.5
