year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1630,10,-342,0
1988,1888,12,-337,0
1989,1903,13,-250,0
1990,1964,11,-368,3
1991,1773,13,-387,0
1992,1852,12,-427,0
1993,1707,10,-372,0
1994,1960,11,-443,0
1995,1642,10,-351,2
1996,1897,10,-396,1
1997,1880,11,-503,0
1998,1787,11,-280,1
1999,1699,12,-435,5
2000,1925,9,-539,2
2001,1970,12,-368,0
2002,1668,11,-355,0
2003,1785,11,-408,1
2004,1790,11,-354,1
2005,1986,12,-287,0
2006,1834,11,-410,0
2007,1769,10,-290,0
2008,1829,10,-443,0
2009,1744,11,-306,0
2010,1801,11,-255,5
2011,1812,11,-299,3
2012,1911,11,-332,0
2013,1811,12,-228,1
2014,1796,12,-375,0
2015,1699,11,-309,2
2016,1530,10,-234,2
2016
2017,2156,14,-496,0
2018,1916,14,-415,0
2019,2272,14,-485,0
2020,2127,15,-355,0
2021,2175,15,-582,0
2022,2198,13,-564,2
2023,2071,13,-515,0
2024,2090,12,-516,1
2025,2107,13,-502,0
2026,2202,11,-558,1
2027,2425,15,-526,0
2028,2228,14,-421,0
2029,2131,12,-546,0
2030,1983,12,-402,0
2031,1909,13,-397,0
2032,2249,12,-420,0
2033,2164,14,-289,0
2034,2106,13,-511,1
2035,2112,11,-518,0
2036,2114,11,-565,0
2037,2340,14,-409,2
2038,2167,16,-398,0
2039,2294,14,-463,1
2040,2176,13,-417,0
2041,1959,14,-484,4
2042,1928,14,-353,0
2043,2057,13,-502,4
2044,2303,14,-469,2
2045,2047,13,-420,0
2046,2321,13,-458,0
