year,annual-average-temperature
1987,7.6
1988,9.0
1989,9.2
1990,8.8
1991,7.9
1992,9.8
1993,8.8
1994,10.0
1995,8.7
1996,7.1
1997,8.6
1998,9.5
1999,9.5
2000,10.1
2001,9.4
2002,10.0
2003,9.8
2004,8.9
2005,8.5
2006,9.3
2007,10.0
2008,9.8
2009,9.4
2010,8.3
2011,9.8
2012,9.1
2013,8.6
2014,10.0
2015,9.9
2016,9.4

min,6
max,14
steps,9
decimal
