year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,814,609,34,-102,46,8.4,3333,28,16.1,103
1988,1005,669,155,7,63,9.5,3653,55,18.3,73
1989,729,609,-49,-143,79,7.7,3159,23,16.3,101
1990,900,559,152,26,89,7.4,3071,14,14.4,111
1991,914,709,-12,-119,5,7.9,3230,32,15.3,128
1992,857,611,64,-84,137,8.4,3260,40,16.9,119
1993,926,728,-33,-104,29,7.8,3188,22,15.8,111
1994,794,677,-112,-192,70,8.2,3232,29,15.6,102
1995,929,608,148,-3,27,8.1,3239,28,15.1,102
1996,787,751,-190,-342,110,9.4,3565,54,16.6,97
1997,1041,709,108,-69,137,8.2,3323,34,17.7,100
1998,842,596,75,-112,113,8.7,3369,29,15.7,95
1999,910,699,-29,-132,82,8.1,3275,37,15.8,108
2000,834,708,-99,-290,134,8.0,3269,27,16.1,108
2001,992,590,222,55,75,8.2,3323,34,16.8,97
2002,721,579,-34,-193,121,7.7,2980,15,14.2,95
2003,1020,595,258,73,108,7.7,3145,31,16.3,128
2004,904,687,27,-165,123,9.4,3687,64,18.5,101
2005,942,612,167,-60,88,8.2,3168,27,16.6,117
2006,756,605,-22,-152,89,8.6,3305,32,17.2,94
2007,873,638,48,-44,65,9.1,3532,41,17.0,103
2008,817,645,-27,-143,81,10.1,3819,38,17.1,69
2009,796,615,9,-45,31,8.5,3293,40,17.1,104
2010,904,591,151,-52,116,7.9,3249,34,16.8,117
2011,741,679,-96,-308,134,8.7,3534,59,18.0,106
2012,731,604,-61,-200,73,8.7,3381,27,16.0,102
2013,711,605,-72,-200,102,8.4,3337,29,16.0,94
2014,1027,608,246,103,94,7.9,3188,35,16.8,116
2015,844,623,54,-33,55,8.8,3473,40,16.6,90
2016,925,630,114,-147,152,8.7,3439,44,16.9,102
2016
2017,915,598,128,42,65,9.5,3555,43,17.8,89
2018,799,676,-67,-142,70,10.1,3845,64,18.0,96
2019,1009,627,191,70,73,10.1,3818,42,17.3,70
2020,1118,598,338,191,149,8.9,3384,49,17.3,93
2021,706,725,-252,-291,-6,10.5,3903,54,19.4,63
2022,925,650,55,-140,167,11.7,4313,55,17.1,43
2023,891,744,-120,-221,59,10.0,3821,47,17.5,88
2024,713,730,-256,-264,-17,9.2,3557,59,17.4,107
2025,796,619,-17,-121,83,10.1,3756,43,16.8,69
2026,930,715,-54,-152,60,9.6,3583,57,18.4,93
2027,992,696,74,-30,29,9.3,3521,45,18.0,91
2028,848,612,39,-86,95,9.9,3741,51,18.1,84
2029,687,704,-255,-317,76,8.2,3168,26,15.5,115
2030,943,809,-126,-247,83,10.7,4063,92,20.3,85
2031,1015,673,155,-55,140,10.1,3818,64,19.5,103
2032,823,660,-14,-172,109,10.0,3815,63,18.3,87
2033,915,651,77,-121,133,10.2,3852,53,18.6,80
2034,825,619,17,-168,134,10.1,3796,46,17.7,79
2035,679,660,-190,-259,76,10.4,3904,47,17.6,75
2036,1014,638,201,-2,108,9.7,3655,47,18.8,83
2037,743,621,-61,-211,99,9.7,3627,31,16.6,80
2038,839,650,-9,-139,50,10.9,4040,56,17.9,65
2039,963,669,87,-111,155,10.8,4023,53,17.5,80
2040,964,623,167,-88,182,9.0,3513,35,17.6,103
2041,864,638,32,-96,89,10.3,3824,59,18.3,78
2042,773,688,-95,-223,73,10.6,3952,65,18.3,66
2043,832,606,35,-116,80,9.8,3641,30,16.1,74
2044,725,646,-114,-132,32,9.7,3701,64,17.7,90
2045,890,643,55,-66,97,10.3,3855,49,18.0,86
2046,974,634,163,-53,126,10.1,3749,45,18.4,68

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

