year,annual-average-temperature
1987,9.7
1988,11.2
1989,11.3
1990,11.2
1991,10.2
1992,11.4
1993,10.9
1994,12.1
1995,11.2
1996,9.7
1997,11.0
1998,11.2
1999,11.7
2000,11.9
2001,11.4
2002,11.7
2003,12.0
2004,11.1
2005,11.3
2006,11.7
2007,11.8
2008,11.5
2009,11.2
2010,10.2
2011,11.9
2012,11.3
2013,10.9
2014,12.4
2015,12.1
2016,11.5

min,6
max,14
steps,9
decimal
