year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,818,589,58,-182,91,9.0,3480,27,17.3,90
1988,733,536,21,-101,68,9.2,3448,10,15.3,68
1989,784,609,4,-259,167,9.8,3692,41,17.8,89
1990,852,566,136,-183,216,7.8,2959,18,15.6,109
1991,727,682,-176,-318,114,9.4,3543,19,16.6,67
1992,955,607,169,-165,170,9.5,3681,39,17.5,87
1993,818,719,-161,-335,73,9.3,3485,35,18.7,72
1994,923,721,-30,-338,172,10.0,3773,48,18.5,82
1995,817,562,72,-159,101,9.0,3388,19,14.8,97
1996,677,677,-247,-340,41,8.5,3241,27,16.1,98
1997,748,645,-127,-262,93,9.1,3428,16,16.6,81
1998,817,608,45,-157,108,9.4,3521,30,16.8,73
1999,944,681,31,-209,145,8.0,3122,13,15.3,107
2000,771,654,-107,-270,70,8.9,3323,31,17.8,74
2001,934,574,193,-56,179,9.1,3607,25,17.3,77
2002,789,544,67,-181,112,8.7,3308,24,16.8,88
2003,962,567,219,-39,107,9.2,3462,22,15.3,78
2004,830,609,48,-231,162,8.7,3335,34,16.7,99
2005,741,557,12,-203,113,8.7,3316,17,16.2,97
2006,765,565,34,-181,93,8.5,3342,20,16.1,108
2007,678,602,-92,-294,118,9.0,3469,47,18.8,111
2008,794,555,73,-160,153,8.6,3304,14,15.3,82
2009,732,591,-34,-236,96,9.3,3485,32,16.9,94
2010,829,566,91,-140,83,8.3,3269,17,15.4,101
2011,806,559,69,-205,135,8.8,3356,26,16.6,99
2012,713,599,-49,-287,126,8.5,3227,36,18.0,120
2013,848,572,93,-153,110,9.7,3637,27,17.4,70
2014,787,595,21,-227,118,9.3,3499,27,16.2,72
2015,801,595,47,-211,93,8.9,3344,28,16.9,93
2016,735,597,-38,-184,62,9.8,3625,31,18.1,74
2016
2017,787,600,23,-205,77,10.3,3768,44,16.8,52
2018,842,584,77,-166,190,9.4,3510,45,17.3,91
2019,841,629,36,-284,246,10.3,3824,50,18.9,80
2020,754,628,-59,-271,106,9.7,3709,27,17.4,73
2021,708,747,-273,-411,82,10.4,3832,46,18.4,66
2022,803,582,40,-206,85,10.0,3684,36,17.2,65
2023,861,701,-101,-288,107,9.9,3670,25,16.4,67
2024,775,660,-120,-293,58,9.8,3680,35,17.6,78
2025,877,596,102,-193,202,10.4,3861,33,17.5,55
2026,844,655,-70,-192,71,9.8,3617,23,16.7,73
2027,775,706,-181,-354,90,10.3,3829,33,17.4,62
2028,780,607,3,-270,107,10.3,3826,44,18.0,61
2029,726,729,-259,-387,61,9.7,3606,48,17.1,73
2030,730,678,-182,-351,70,9.6,3577,38,17.0,71
2031,919,572,163,-131,136,10.5,3863,30,16.7,58
2032,742,628,-66,-254,97,11.0,4065,45,18.9,45
2033,781,605,-6,-231,41,10.6,3910,44,18.1,47
2034,914,612,111,-236,225,10.9,4033,55,18.1,67
2035,690,598,-77,-293,165,9.8,3627,26,16.6,63
2036,737,593,-16,-207,144,9.2,3483,42,17.4,101
2037,875,600,101,-160,159,9.8,3675,31,17.9,68
2038,914,617,110,-120,140,10.1,3793,35,16.3,77
2039,972,593,207,-223,223,9.8,3669,26,16.9,70
2040,718,641,-89,-348,151,9.9,3759,51,18.1,79
2041,883,585,123,-96,112,9.5,3562,30,16.8,92
2042,715,606,-57,-192,84,10.1,3821,47,18.4,70
2043,563,619,-237,-376,70,11.0,4040,38,18.1,41
2044,739,582,-14,-194,98,9.6,3590,31,17.0,66
2045,745,563,-2,-244,174,9.6,3541,16,16.5,70
2046,768,583,-4,-244,105,10.3,3844,31,16.6,67
