year,annual-estival-days
1987,125
1988,108
1989,127
1990,105
1991,116
1992,121
1993,101
1994,116
1995,150
1996,121
1997,127
1998,113
1999,126
2000,133
2001,123
2002,125
2003,139
2004,135
2005,134
2006,137
2007,120
2008,111
2009,141
2010,135
2011,168
2012,145
2013,130
2014,151
2015,132
2016,137
