year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,18,0,-494,11,17,-752,23,2,8
1988,2,0,-380,7,7,-719,10,14,2
1989,12,0,-483,5,6,-747,25,16,0
1990,4,0,-426,6,5,-721,29,2,0
1991,10,0,-474,8,5,-726,33,0,11
1992,1,0,-443,8,7,-670,27,3,0
1993,1,1,-411,8,15,-695,34,7,14
1994,3,0,-364,9,2,-605,36,4,10
1995,1,0,-394,8,8,-673,31,3,6
1996,4,0,-426,4,11,-713,35,13,0
1997,1,0,-383,7,0,-643,29,4,3
1998,1,0,-479,4,7,-713,31,7,18
1999,5,0,-429,6,4,-674,31,9,23
2000,8,0,-510,4,10,-729,30,9,0
2001,2,0,-415,7,9,-752,27,10,36
2002,9,0,-465,8,17,-760,29,8,57
2003,16,0,-390,10,8,-695,31,9,3
2004,4,0,-456,4,0,-713,22,18,0
2005,6,0,-396,9,15,-639,35,5,61
2006,8,0,-417,9,0,-665,25,10,9
2007,2,0,-461,6,16,-684,28,17,6
2008,1,0,-504,2,17,-755,30,1,14
2009,5,0,-381,8,8,-671,34,3,18
2010,5,0,-499,9,10,-741,22,5,10
2011,2,0,-453,2,20,-709,31,4,4
2012,5,0,-520,1,16,-728,21,5,17
2013,1,0,-474,6,2,-684,21,7,0
2014,0,0,-460,9,3,-710,24,3,7
2015,10,0,-450,7,5,-724,35,13,15
2016,6,0,-442,9,4,-674,33,13,43
2016
2017,25,0,-483,10,20,-712,25,0,17
2018,14,0,-496,6,26,-762,21,3,74
2019,16,0,-552,0,8,-784,21,0,55
2020,27,0,-495,8,14,-755,26,4,57
2021,27,0,-455,7,17,-737,17,1,66
2022,5,0,-453,12,37,-754,27,0,9
2023,21,0,-489,8,23,-742,32,8,0
2024,11,0,-412,9,19,-700,33,1,5
2025,4,0,-471,11,12,-715,23,3,7
2026,10,0,-421,3,3,-730,29,11,0
2027,3,0,-344,8,20,-685,36,3,67
2028,18,0,-414,7,9,-738,21,0,0
2029,7,0,-450,6,35,-743,36,5,52
2030,16,0,-407,8,30,-762,31,6,40
2031,8,0,-446,8,13,-730,16,11,68
2032,13,0,-539,8,21,-763,16,2,118
2033,17,0,-414,6,30,-737,25,3,18
2034,17,0,-467,10,9,-714,37,3,26
2035,15,0,-530,8,3,-757,19,6,18
2036,6,0,-462,1,10,-737,24,1,33
2037,28,0,-469,10,20,-788,11,6,73
2038,15,0,-485,8,12,-693,8,12,46
2039,18,0,-531,11,15,-764,33,2,69
2040,14,0,-362,10,6,-705,23,4,27
2041,0,0,-394,6,7,-715,21,3,61
2042,20,0,-511,7,32,-753,16,0,3
2043,14,0,-565,6,15,-786,14,4,11
2044,8,0,-512,7,38,-796,22,12,55
2045,9,0,-390,8,19,-629,25,6,42
2046,21,0,-529,11,16,-783,24,1,56
