year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,1,9,-43,4,0,-184,65,24,60
1988,6,6,-84,4,0,-169,68,31,102
1989,5,5,-34,4,0,-84,73,32,163
1990,5,0,-79,4,1,-196,74,43,64
1991,10,4,-136,3,0,-230,65,16,103
1992,8,3,-47,5,2,-147,75,20,163
1993,0,3,-132,3,0,-284,78,18,138
1994,2,12,-95,3,0,-238,63,36,126
1995,0,0,-57,2,0,-147,71,29,92
1996,3,4,-96,1,2,-269,78,26,70
1997,1,5,-88,5,0,-225,75,29,148
1998,0,0,37,3,0,-5,82,30,149
1999,0,6,-193,3,0,-294,79,31,101
2000,3,0,-14,3,0,-99,84,30,147
2001,11,1,-90,4,2,-181,62,30,116
2002,8,4,8,6,0,-79,66,26,94
2003,0,3,38,1,0,68,73,17,148
2004,10,2,-79,4,0,-252,60,27,82
2005,7,10,33,2,0,-76,67,29,110
2006,7,3,-42,2,1,-121,85,23,119
2007,1,0,-56,4,0,-124,81,27,134
2008,2,2,-98,5,0,-164,64,19,143
2009,2,0,-42,5,0,-174,64,30,105
2010,3,2,-45,4,0,-27,68,28,206
2011,8,0,-7,3,0,-72,76,10,147
2012,1,2,-77,3,0,-45,76,39,149
2013,0,7,-14,1,0,-139,75,27,73
2014,3,2,-73,4,0,-178,76,25,133
2015,5,1,-61,5,1,-200,76,26,80
2016,0,5,-101,4,0,-153,72,32,89
2016
2017,8,13,-68,2,0,-73,63,27,189
2018,3,5,-77,2,0,-158,75,20,119
2019,6,1,-64,4,0,-183,72,5,122
2020,0,7,-30,3,0,-123,80,13,106
2021,5,4,-62,2,0,-169,70,23,92
2022,12,14,-133,2,0,-181,62,15,109
2023,1,1,-103,1,0,-209,70,15,99
2024,5,5,-141,5,1,-214,66,18,212
2025,10,2,-79,3,1,-184,57,18,91
2026,9,10,-142,0,0,-254,60,4,166
2027,6,11,-65,3,0,-205,76,9,70
2028,6,3,-45,2,0,-94,61,26,107
2029,11,3,-145,2,0,-347,54,26,111
2030,7,2,-69,1,0,-142,67,17,134
2031,5,1,-57,2,0,-123,70,10,113
2032,4,1,-70,2,0,-134,70,24,88
2033,3,11,-98,4,2,-192,68,9,90
2034,8,6,-73,4,0,-254,65,9,74
2035,2,2,-23,4,0,-119,70,20,99
2036,2,1,-99,2,0,-154,75,24,113
2037,6,6,-130,4,0,-250,63,11,96
2038,3,6,-89,2,0,-148,61,20,166
2039,12,1,-130,2,0,-221,53,23,109
2040,2,6,-79,2,0,-99,71,21,98
2041,8,9,-17,3,0,-81,61,27,135
2042,10,0,-53,1,0,-122,51,27,158
2043,4,2,-73,3,0,-117,74,20,131
2044,3,5,-70,2,0,-111,71,6,100
2045,1,7,-92,4,0,-151,69,21,87
2046,16,4,-140,5,0,-261,56,16,91
