year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,679,539,-6,-215,130,8.5,3240,10,16.0,98
1988,573,509,-88,-190,38,8.7,3253,14,15.5,75
1989,764,529,89,-76,68,8.6,3255,24,17.7,104
1990,718,518,55,-229,187,8.8,3348,15,16.7,80
1991,746,643,-119,-277,148,9.6,3523,12,15.5,48
1992,804,547,95,-188,214,9.2,3477,29,17.8,73
1993,655,688,-319,-344,-14,9.5,3534,9,17.1,62
1994,864,666,-20,-237,105,8.7,3344,11,17.1,105
1995,708,520,45,-162,111,9.0,3391,5,15.7,89
1996,704,689,-228,-345,59,8.6,3291,17,17.0,91
1997,779,624,-93,-246,93,8.9,3339,4,16.0,74
1998,857,462,247,-25,175,8.5,3179,1,14.6,70
1999,741,681,-182,-363,104,8.4,3211,3,16.0,87
2000,876,607,52,-126,97,8.9,3347,14,16.5,66
2001,610,534,-77,-216,54,9.4,3485,19,16.8,73
2002,665,519,1,-168,122,9.0,3350,12,15.9,74
2003,924,496,273,37,139,8.9,3374,0,15.4,74
2004,789,584,51,-259,133,9.1,3467,23,17.3,82
2005,811,549,118,-136,129,8.5,3277,11,15.8,94
2006,645,528,-35,-157,22,8.6,3325,13,17.0,82
2007,745,480,116,-141,167,8.8,3280,8,16.0,74
2008,692,533,12,-186,90,8.8,3315,11,15.9,90
2009,678,551,-16,-219,122,9.2,3506,8,16.8,73
2010,850,488,208,4,121,8.9,3355,8,16.0,79
2011,897,521,229,-107,231,9.5,3513,12,16.5,62
2012,803,498,166,-94,198,8.2,3144,3,15.9,84
2013,655,518,-15,-175,103,9.1,3379,7,15.9,70
2014,788,527,113,-178,229,9.1,3465,10,16.4,77
2015,780,545,87,-230,190,9.3,3558,27,17.8,70
2016,740,524,70,-158,176,8.4,3158,7,15.4,86
2016
2017,899,503,239,-63,191,9.2,3457,17,16.8,91
2018,791,470,160,-168,255,9.0,3324,5,15.4,67
2019,657,524,-18,-242,152,10.5,3855,19,17.4,41
2020,746,503,84,-112,149,9.0,3369,8,15.9,74
2021,789,613,-49,-258,146,9.1,3387,5,16.2,72
2022,721,516,44,-179,146,9.2,3427,17,16.4,72
2023,745,666,-205,-262,56,9.8,3593,3,15.7,50
2024,961,653,71,-205,184,9.2,3420,18,16.1,67
2025,765,534,73,-170,152,10.4,3831,19,17.0,51
2026,755,696,-201,-282,84,9.8,3626,18,16.5,57
2027,741,649,-175,-302,114,10.1,3745,10,17.0,48
2028,801,515,133,-107,130,9.9,3695,6,16.2,56
2029,846,712,-136,-396,150,9.9,3680,26,17.3,82
2030,899,614,63,-180,123,10.0,3669,13,17.2,66
2031,847,511,184,-160,253,10.1,3713,10,16.8,46
2032,747,507,86,-197,185,9.4,3459,7,16.3,80
2033,740,553,26,-273,212,10.3,3771,12,17.9,46
2034,677,557,-58,-294,161,10.3,3796,23,17.1,56
2035,760,516,96,-137,94,9.9,3635,11,16.8,51
2036,815,501,149,-116,186,9.4,3512,12,16.9,60
2037,736,549,27,-265,196,10.0,3696,20,17.5,63
2038,778,527,90,-150,177,9.9,3678,10,16.8,72
2039,704,549,-11,-223,146,10.2,3789,21,17.3,62
2040,805,503,133,-106,134,9.9,3680,7,16.2,50
2041,954,522,273,-80,258,9.2,3450,14,16.4,86
2042,806,531,115,-101,96,10.3,3799,20,17.0,69
2043,759,497,108,-137,163,9.1,3387,8,16.8,82
2044,815,510,142,-101,201,9.9,3702,7,17.6,61
2045,736,508,70,-199,195,8.8,3315,7,16.3,75
2046,643,562,-73,-283,129,9.7,3621,30,17.5,79
